datos_a､o,clase_inmueble,distrito_cod,distrito_nombre,barrio_cod,barrio_nombre,uso_cod,uso_deno,inmuebles_barrio,a､o_cons_medio,sup_cons_barrio,sup_cons_media,sup_suelo_barrio,sup_suelo_media,val_cat_barrio,val_cat_medio
2015,UR,3,Retiro,36,NIÑO JESÚS,R,Religioso,6,1.981,7.914,1.319,,,1.089019584E7,1815032.64
2015,UR,3,Retiro,36,NIÑO JESÚS,T,Espectáculos,1,1.996,13.495,13.495,,,2.177765734E7,2.177765734E7
2015,UR,3,Retiro,36,NIÑO JESÚS,V,Residencial,6.248,1.968,893.423,143,,,1.56464918097E9,250424.0
2015,UR,3,Retiro,36,NIÑO JESÚS,Y,Sanidad y Beneficencia,18,1.959,45.396,2.522,,,5.46430214E7,3035723.41
2015,UR,4,Salamanca,41,RECOLETOS,A,Almacén-Estacionamiento,4.263,1.974,373.605,88,,,3.5122796498E8,82389.86
2015,UR,4,Salamanca,41,RECOLETOS,C,Comercial,1.247,1.94,324.736,260,,,1.09338031812E9,876808.6
2015,UR,4,Salamanca,41,RECOLETOS,E,Cultural,29,1.934,119.33,4.115,,,2.006775823E8,6919916.63
2015,UR,4,Salamanca,41,RECOLETOS,G,Ocio y Hostelería,26,1.971,108.66,4.179,,,2.6616025418E8,1.023693285E7
2015,UR,4,Salamanca,41,RECOLETOS,I,Industrial,26,1.952,8.18,315,,,7507318.76,288743.03
2015,UR,4,Salamanca,41,RECOLETOS,K,Deportivo,4,1.958,1.379,345,,,2038281.47,509570.37
2015,UR,4,Salamanca,41,RECOLETOS,M,"Suelos sin edificar, obras de urbanización y jardinería",6,,,,19.313,3.219,1542295.03,257049.17
2015,UR,4,Salamanca,41,RECOLETOS,O,Oficinas,913,1.957,573.23,628,,,1.47730164157E9,1618074.09
2015,UR,4,Salamanca,41,RECOLETOS,P,Edificio Singular,6,1.952,28.101,4.684,,,5.220526756E7,8700877.93
2015,UR,4,Salamanca,41,RECOLETOS,R,Religioso,9,1.939,18.994,2.11,,,2.429240708E7,2699156.34
2015,UR,4,Salamanca,41,RECOLETOS,T,Espectáculos,4,1.977,14.781,3.695,,,4.323459239E7,1.08086481E7
2015,UR,4,Salamanca,41,RECOLETOS,V,Residencial,8.613,1.946,1.709.934,199,,,3.49296225094E9,405545.37
2015,UR,4,Salamanca,41,RECOLETOS,Y,Sanidad y Beneficencia,2,1.935,496,248,,,966929.84,483464.92
2015,UR,4,Salamanca,42,GOYA,A,Almacén-Estacionamiento,4.283,1.981,263.605,62,,,2.0921416326E8,48847.57
2015,UR,4,Salamanca,42,GOYA,C,Comercial,1.477,1.941,331.316,224,,,8.6362365506E8,584714.73
2015,UR,4,Salamanca,42,GOYA,E,Cultural,23,1.959,35.414,1.54,,,4.270625333E7,1856793.62
2015,UR,4,Salamanca,42,GOYA,G,Ocio y Hostelería,19,1.946,75.393,3.968,,,1.7959966578E8,9452613.99
2015,UR,4,Salamanca,42,GOYA,I,Industrial,25,1.961,92.487,3.699,,,1.0249280521E8,4099712.21
2015,UR,4,Salamanca,42,GOYA,K,Deportivo,6,1.972,94.071,15.678,,,1.8109172314E8,3.018195386E7
2015,UR,4,Salamanca,42,GOYA,M,"Suelos sin edificar, obras de urbanización y jardinería",4,,,,4.232,1.058,5145503.0,1286375.75
2015,UR,4,Salamanca,42,GOYA,O,Oficinas,601,1.964,203.732,339,,,3.4846085812E8,579801.76
2015,UR,4,Salamanca,42,GOYA,P,Edificio Singular,1,1.974,1.538,1.538,,,1995801.08,1995801.08
2015,UR,4,Salamanca,42,GOYA,R,Religioso,3,1.949,4.697,1.566,,,6336562.38,2112187.46
2015,UR,4,Salamanca,42,GOYA,T,Espectáculos,2,1.979,5.784,2.892,,,1.124611411E7,5623057.06
2015,UR,4,Salamanca,42,GOYA,V,Residencial,15.936,1.944,1.879.667,118,,,3.13581222029E9,196775.37
2015,UR,4,Salamanca,42,GOYA,Y,Sanidad y Beneficencia,9,1.952,50.26,5.584,,,8.108049872E7,9008944.3
2015,UR,4,Salamanca,43,FUENTE DEL BERRO,A,Almacén-Estacionamiento,3.314,1.987,181.648,55,,,9.350312569E7,28214.58
2015,UR,4,Salamanca,43,FUENTE DEL BERRO,C,Comercial,676,1.955,97.341,144,,,1.3303049895E8,196790.68
2015,UR,4,Salamanca,43,FUENTE DEL BERRO,E,Cultural,28,1.951,41.871,1.495,,,3.997913084E7,1427826.1
2015,UR,4,Salamanca,43,FUENTE DEL BERRO,G,Ocio y Hostelería,2,1.982,1.581,790,,,2397903.95,1198951.98
2015,UR,4,Salamanca,43,FUENTE DEL BERRO,I,Industrial,73,1.959,35.698,489,,,3.627438348E7,496909.36
2015,UR,4,Salamanca,43,FUENTE DEL BERRO,K,Deportivo,5,1.984,23.193,4.639,,,9964374.46,1992874.89
2015,UR,4,Salamanca,43,FUENTE DEL BERRO,M,"Suelos sin edificar, obras de urbanización y jardinería",14,,,,7.187,513,8976698.7,641192.76
2015,UR,4,Salamanca,43,FUENTE DEL BERRO,O,Oficinas,253,1.967,88.592,350,,,1.0796378498E8,426734.33
2015,UR,4,Salamanca,43,FUENTE DEL BERRO,P,Edificio Singular,1,1.985,72.857,72.857,,,8.43946848E7,8.43946848E7
2015,UR,4,Salamanca,43,FUENTE DEL BERRO,R,Religioso,20,1.969,6.066,303,,,6151218.07,307560.9
2015,UR,4,Salamanca,43,FUENTE DEL BERRO,T,Espectáculos,1,1.96,1.271,1.271,,,1880380.95,1880380.95
2015,UR,4,Salamanca,43,FUENTE DEL BERRO,V,Residencial,10.456,1.958,1.021.480,98,,,1.40729084014E9,134591.7
2015,UR,4,Salamanca,43,FUENTE DEL BERRO,Y,Sanidad y Beneficencia,9,1.948,27.577,3.064,,,2.897691832E7,3219657.59
2015,UR,4,Salamanca,44,GUINDALERA,A,Almacén-Estacionamiento,8.089,1.988,431.434,53,,,1.9977962233E8,24697.69
2015,UR,4,Salamanca,44,GUINDALERA,C,Comercial,1.456,1.96,209.362,144,,,2.9087057685E8,199773.75
2015,UR,4,Salamanca,44,GUINDALERA,E,Cultural,34,1.962,70.572,2.076,,,7.613004377E7,2239118.93
2015,UR,4,Salamanca,44,GUINDALERA,G,Ocio y Hostelería,13,2.001,40.25,3.096,,,6.889376718E7,5299520.55
2015,UR,4,Salamanca,44,GUINDALERA,I,Industrial,136,1.962,33.286,245,,,2.745353028E7,201864.19
2015,UR,4,Salamanca,44,GUINDALERA,K,Deportivo,22,1.97,97.774,4.444,,,9.579624608E7,4354374.82
2015,UR,4,Salamanca,44,GUINDALERA,M,"Suelos sin edificar, obras de urbanización y jardinería",54,,,,83.53,1.547,3.033746262E7,561804.86
2015,UR,4,Salamanca,44,GUINDALERA,O,Oficinas,563,1.971,226.108,402,,,2.9448972654E8,523072.34
2015,UR,4,Salamanca,44,GUINDALERA,P,Edificio Singular,1,1.99,3.224,3.224,,,3875779.6,3875779.6
2015,UR,4,Salamanca,44,GUINDALERA,R,Religioso,8,1.964,7.794,974,,,9293254.05,1161656.76
2015,UR,4,Salamanca,44,GUINDALERA,T,Espectáculos,2,1.948,4.807,2.404,,,7779146.03,3889573.02
2015,UR,4,Salamanca,44,GUINDALERA,V,Residencial,20.185,1.966,2.153.444,107,,,2.96115403585E9,146700.72
2015,UR,4,Salamanca,44,GUINDALERA,Y,Sanidad y Beneficencia,15,1.953,27.753,1.85,,,3.653507707E7,2435671.8
2015,UR,4,Salamanca,45,LISTA,A,Almacén-Estacionamiento,3.417,1.981,215.153,63,,,1.7553670958E8,51371.59
2015,UR,4,Salamanca,45,LISTA,C,Comercial,876,1.947,144.604,165,,,2.9191783771E8,333239.54
2015,UR,4,Salamanca,45,LISTA,E,Cultural,11,1.962,55.441,5.04,,,6.087778423E7,5534344.02
2015,UR,4,Salamanca,45,LISTA,G,Ocio y Hostelería,72,1.995,23.367,325,,,5.049143798E7,701269.97
2015,UR,4,Salamanca,45,LISTA,I,Industrial,9,1.974,1.278,142,,,1174364.17,130484.91
2015,UR,4,Salamanca,45,LISTA,K,Deportivo,5,1.975,9.122,1.824,,,1.073756869E7,2147513.74
2015,UR,4,Salamanca,45,LISTA,M,"Suelos sin edificar, obras de urbanización y jardinería",3,,,,5.203,1.734,162605.2,54201.73
2015,UR,4,Salamanca,45,LISTA,O,Oficinas,376,1.965,156.606,417,,,2.9978646993E8,797304.44
2015,UR,4,Salamanca,45,LISTA,P,Edificio Singular,5,1.941,71.856,14.371,,,9.545331681E7,1.909066336E7
2015,UR,4,Salamanca,45,LISTA,R,Religioso,1,1.955,5.275,5.275,,,6974886.16,6974886.16
2015,UR,4,Salamanca,45,LISTA,T,Espectáculos,1,1.95,2.199,2.199,,,2374616.54,2374616.54
2015,UR,4,Salamanca,45,LISTA,V,Residencial,10.846,1.95,1.279.061,118,,,2.08427925606E9,192170.32
2015,UR,4,Salamanca,45,LISTA,Y,Sanidad y Beneficencia,12,1.948,104.813,8.734,,,1.3686617592E8,1.140551466E7
2015,UR,4,Salamanca,46,CASTELLANA,A,Almacén-Estacionamiento,4.171,1.977,366.063,88,,,3.2760101829E8,78542.56
2015,UR,4,Salamanca,46,CASTELLANA,C,Comercial,803,1.947,232.684,290,,,7.0560624474E8,878712.63
2015,UR,4,Salamanca,46,CASTELLANA,E,Cultural,9,1.949,56.641,6.293,,,8.46100056E7,9401111.73
2015,UR,4,Salamanca,46,CASTELLANA,G,Ocio y Hostelería,20,1.977,71.014,3.551,,,1.8368131826E8,9184065.91
2015,UR,4,Salamanca,46,CASTELLANA,I,Industrial,37,1.973,6.447,174,,,6658708.05,179965.08
2015,UR,4,Salamanca,46,CASTELLANA,K,Deportivo,4,1.952,2.023,506,,,4283681.25,1070920.31
2015,UR,4,Salamanca,46,CASTELLANA,M,"Suelos sin edificar, obras de urbanización y jardinería",4,,,,4.213,1.053,3.746928284E7,9367320.71
2015,UR,4,Salamanca,46,CASTELLANA,O,Oficinas,718,1.965,611.25,851,,,1.58628759968E9,2209314.21
2015,UR,4,Salamanca,46,CASTELLANA,P,Edificio Singular,9,1.96,41.414,4.602,,,9.014146047E7,1.001571783E7
2015,UR,4,Salamanca,46,CASTELLANA,R,Religioso,11,1.944,16.335,1.485,,,1.930570747E7,1755064.32
2015,UR,4,Salamanca,46,CASTELLANA,T,Espectáculos,1,2.002,958,958,,,1670900.5,1670900.5
2015,UR,4,Salamanca,46,CASTELLANA,V,Residencial,8.303,1.951,1.481.092,178,,,2.95310131763E9,355666.79
2015,UR,4,Salamanca,46,CASTELLANA,Y,Sanidad y Beneficencia,10,1.952,42.474,4.247,,,7.199051752E7,7199051.75
2015,UR,5,Chamartín,51,EL VISO,A,Almacén-Estacionamiento,2.533,1.934,166.417,66,,,1.1642995293E8,45965.24
2015,UR,5,Chamartín,51,EL VISO,C,Comercial,620,1.962,99.148,160,,,2.3587242672E8,380439.4
2015,UR,5,Chamartín,51,EL VISO,E,Cultural,72,1.954,230.878,3.207,,,3.3916487778E8,4710623.3
2015,UR,5,Chamartín,51,EL VISO,G,Ocio y Hostelería,7,1.676,9.469,1.353,,,1.99272574E7,2846751.06
2015,UR,5,Chamartín,51,EL VISO,I,Industrial,29,1.968,12.242,422,,,1.381485919E7,476374.45
2015,UR,5,Chamartín,51,EL VISO,K,Deportivo,5,1.96,2.312,462,,,2462165.6,492433.12
2015,UR,5,Chamartín,51,EL VISO,M,"Suelos sin edificar, obras de urbanización y jardinería",36,,,,32.447,901,2.796889471E7,776913.74
2015,UR,5,Chamartín,51,EL VISO,O,Oficinas,702,1.968,450.508,642,,,9.6680687692E8,1377217.77
2015,UR,5,Chamartín,51,EL VISO,P,Edificio Singular,19,1.968,103.284,5.436,,,1.825293603E8,9606808.44
2015,UR,5,Chamartín,51,EL VISO,R,Religioso,7,1.956,14.661,2.094,,,2.271241883E7,3244631.26
2015,UR,5,Chamartín,51,EL VISO,V,Residencial,7.158,1.966,1.464.183,205,,,2.98501115261E9,417017.48
2015,UR,5,Chamartín,51,EL VISO,Y,Sanidad y Beneficencia,17,1.968,33.732,1.984,,,5.02420636E7,2955415.51
2015,UR,5,Chamartín,52,PROSPERIDAD,A,Almacén-Estacionamiento,7.291,1.982,415.107,57,,,1.8477111586E8,25342.36
2015,UR,5,Chamartín,52,PROSPERIDAD,C,Comercial,1.155,1.967,198.318,172,,,2.8621335144E8,247803.77
2015,UR,5,Chamartín,52,PROSPERIDAD,E,Cultural,12,1.966,42.119,3.51,,,4.61022177E7,3841851.48
2015,UR,5,Chamartín,52,PROSPERIDAD,G,Ocio y Hostelería,88,1.994,26.81,305,,,6.871312748E7,780830.99
2015,UR,5,Chamartín,52,PROSPERIDAD,I,Industrial,107,1.966,60.939,570,,,6.355225045E7,593946.27
2015,UR,5,Chamartín,52,PROSPERIDAD,K,Deportivo,11,1.978,7.855,714,,,6497604.61,590691.33
2015,UR,5,Chamartín,52,PROSPERIDAD,M,"Suelos sin edificar, obras de urbanización y jardinería",20,,,,51.879,2.594,1.12382585E7,561912.93
2015,UR,5,Chamartín,52,PROSPERIDAD,O,Oficinas,463,1.972,255.793,552,,,3.5149975173E8,759178.73
2015,UR,5,Chamartín,52,PROSPERIDAD,P,Edificio Singular,3,1.989,20.837,6.946,,,2.129530897E7,7098436.32
2015,UR,5,Chamartín,52,PROSPERIDAD,R,Religioso,1,1.95,1.522,1.522,,,1280870.01,1280870.01
2015,UR,5,Chamartín,52,PROSPERIDAD,V,Residencial,18.395,1.969,1.732.203,94,,,2.41626909861E9,131354.67
2015,UR,5,Chamartín,52,PROSPERIDAD,Y,Sanidad y Beneficencia,8,1.973,17.292,2.162,,,2.285396031E7,2856745.04
2015,UR,5,Chamartín,53,CIUDAD JARDÍN,A,Almacén-Estacionamiento,3.413,1.991,197.665,58,,,9.699226741E7,28418.48
2015,UR,5,Chamartín,53,CIUDAD JARDÍN,C,Comercial,804,1.966,106.935,133,,,1.5537834106E8,193256.64
2015,UR,5,Chamartín,53,CIUDAD JARDÍN,E,Cultural,15,1.956,42.705,2.847,,,4.908489918E7,3272326.61
2015,UR,5,Chamartín,53,CIUDAD JARDÍN,G,Ocio y Hostelería,129,1.994,17.082,132,,,2.52723123E7,195909.4
2015,UR,5,Chamartín,53,CIUDAD JARDÍN,I,Industrial,147,1.969,89.047,606,,,8.77400408E7,596871.03
2015,UR,5,Chamartín,53,CIUDAD JARDÍN,K,Deportivo,5,1.973,4.797,959,,,4208266.02,841653.2
2015,UR,5,Chamartín,53,CIUDAD JARDÍN,M,"Suelos sin edificar, obras de urbanización y jardinería",13,,,,15.97,1.228,1.08179655E7,832151.19
2015,UR,5,Chamartín,53,CIUDAD JARDÍN,O,Oficinas,267,1.979,166.247,623,,,2.3938176627E8,896560.92
2015,UR,5,Chamartín,53,CIUDAD JARDÍN,P,Edificio Singular,1,1.987,12.975,12.975,,,1.311127507E7,1.311127507E7
2015,UR,5,Chamartín,53,CIUDAD JARDÍN,R,Religioso,3,1.964,7.906,2.635,,,7425750.75,2475250.25
2015,UR,5,Chamartín,53,CIUDAD JARDÍN,T,Espectáculos,3,1.983,28.606,9.535,,,5.002970362E7,1.667656787E7
2015,UR,5,Chamartín,53,CIUDAD JARDÍN,V,Residencial,8.742,1.967,867.305,99,,,1.23095144719E9,140808.9
2015,UR,5,Chamartín,53,CIUDAD JARDÍN,Y,Sanidad y Beneficencia,6,1.971,14.048,2.341,,,1.982025115E7,3303375.19
2015,UR,5,Chamartín,54,HISPANOAM審ICA,A,Almacén-Estacionamiento,6.096,1.984,302.718,50,,,1.7950998238E8,29447.18
2015,UR,5,Chamartín,54,HISPANOAM審ICA,C,Comercial,1.181,1.967,189.148,160,,,3.5001186211E8,296369.06
2015,UR,5,Chamartín,54,HISPANOAM審ICA,E,Cultural,34,1.964,111.581,3.282,,,1.4057698049E8,4134617.07
2015,UR,5,Chamartín,54,HISPANOAM審ICA,G,Ocio y Hostelería,11,1.97,54.61,4.965,,,1.1656095692E8,1.059645063E7
2015,UR,5,Chamartín,54,HISPANOAM審ICA,I,Industrial,17,1.974,12.471,734,,,1.493409116E7,878475.95
2015,UR,5,Chamartín,54,HISPANOAM審ICA,K,Deportivo,21,1.97,124.38,5.923,,,2.3826044507E8,1.134573548E7
2015,UR,5,Chamartín,54,HISPANOAM審ICA,M,"Suelos sin edificar, obras de urbanización y jardinería",43,,,,78.477,1.825,1.123014061E7,261166.06
2015,UR,5,Chamartín,54,HISPANOAM審ICA,O,Oficinas,627,1.97,238.627,381,,,4.4489766346E8,709565.65
2015,UR,5,Chamartín,54,HISPANOAM審ICA,P,Edificio Singular,7,1.982,212.896,30.414,,,3.1870134592E8,4.55287637E7
2015,UR,5,Chamartín,54,HISPANOAM審ICA,R,Religioso,10,1.969,15.795,1.58,,,1.856568341E7,1856568.34
2015,UR,5,Chamartín,54,HISPANOAM審ICA,V,Residencial,13.9,1.968,1.809.708,130,,,2.94612745298E9,211951.62
2015,UR,5,Chamartín,54,HISPANOAM審ICA,Y,Sanidad y Beneficencia,18,1.967,73.008,4.056,,,8.825631443E7,4903128.58
2015,UR,5,Chamartín,55,NUEVA ESPAÑA,A,Almacén-Estacionamiento,3.364,1.972,287.359,85,,,1.7687144885E8,52577.72
2015,UR,5,Chamartín,55,NUEVA ESPAÑA,C,Comercial,626,1.969,113.674,182,,,2.4538092846E8,391982.31
2015,UR,5,Chamartín,55,NUEVA ESPAÑA,E,Cultural,37,1.967,132.247,3.574,,,1.63827988E8,4427783.46
2015,UR,5,Chamartín,55,NUEVA ESPAÑA,G,Ocio y Hostelería,8,1.739,5.468,684,,,1.256357026E7,1570446.28
2015,UR,5,Chamartín,55,NUEVA ESPAÑA,I,Industrial,26,1.972,45.396,1.746,,,4.772100048E7,1835423.1
2015,UR,5,Chamartín,55,NUEVA ESPAÑA,K,Deportivo,17,1.984,50.391,2.964,,,5.548500214E7,3263823.66
2015,UR,5,Chamartín,55,NUEVA ESPAÑA,M,"Suelos sin edificar, obras de urbanización y jardinería",37,,,,95.421,2.579,8.466063583E7,2288125.29
2015,UR,5,Chamartín,55,NUEVA ESPAÑA,O,Oficinas,676,1.97,260.909,386,,,4.886722566E8,722887.95
2015,UR,5,Chamartín,55,NUEVA ESPAÑA,P,Edificio Singular,10,1.966,14.568,1.457,,,2.180769155E7,2180769.16
2015,UR,5,Chamartín,55,NUEVA ESPAÑA,R,Religioso,7,1.958,12.46,1.78,,,1.615244498E7,2307492.14
2015,UR,5,Chamartín,55,NUEVA ESPAÑA,V,Residencial,10.239,1.97,1.627.689,159,,,2.76843087609E9,270380.98
2015,UR,5,Chamartín,55,NUEVA ESPAÑA,Y,Sanidad y Beneficencia,13,1.981,22.021,1.694,,,3.36998842E7,2592298.78
2015,UR,5,Chamartín,56,CASTILLA,A,Almacén-Estacionamiento,5.686,1.952,359.015,63,,,2.2856679124E8,40198.17
2015,UR,5,Chamartín,56,CASTILLA,C,Comercial,314,1.971,132.561,422,,,1.707187445E8,543690.27
2015,UR,5,Chamartín,56,CASTILLA,E,Cultural,12,1.976,60.867,5.072,,,5.797516879E7,4831264.07
2015,UR,5,Chamartín,56,CASTILLA,G,Ocio y Hostelería,13,1.973,47.273,3.636,,,6.38527648E7,4911751.14
2015,UR,5,Chamartín,56,CASTILLA,I,Industrial,10,1.973,65.076,6.508,,,5.774820955E7,5774820.96
2015,UR,5,Chamartín,56,CASTILLA,K,Deportivo,10,1.978,19.202,1.92,,,1.502995194E7,1502995.19
2015,UR,5,Chamartín,56,CASTILLA,M,"Suelos sin edificar, obras de urbanización y jardinería",184,,,,279.44,1.519,2.1073105206E8,1145277.46
2015,UR,5,Chamartín,56,CASTILLA,O,Oficinas,444,1.982,586.617,1.321,,,8.4180448241E8,1895956.04
2015,UR,5,Chamartín,56,CASTILLA,P,Edificio Singular,1,1.97,20.076,20.076,,,2.192848614E7,2.192848614E7
2015,UR,5,Chamartín,56,CASTILLA,R,Religioso,4,1.951,9.469,2.367,,,8344205.43,2086051.36
2015,UR,5,Chamartín,56,CASTILLA,T,Espectáculos,1,1.988,20.294,20.294,,,2.95125495E7,2.95125495E7
2015,UR,5,Chamartín,56,CASTILLA,V,Residencial,7.841,1.973,922.351,118,,,1.22469307495E9,156190.93
2015,UR,5,Chamartín,56,CASTILLA,Y,Sanidad y Beneficencia,5,1.966,4.662,932,,,5073684.58,1014736.92
2015,UR,6,Tetuán,61,BELLAS VISTAS,A,Almacén-Estacionamiento,4.276,1.99,212.052,50,,,9.998916992E7,23383.81
2015,UR,6,Tetuán,61,BELLAS VISTAS,C,Comercial,1.064,1.954,128.949,121,,,1.7673598667E8,166105.25
2015,UR,6,Tetuán,61,BELLAS VISTAS,E,Cultural,19,1.96,28.328,1.491,,,2.962404012E7,1559160.01
2015,UR,6,Tetuán,61,BELLAS VISTAS,G,Ocio y Hostelería,10,1.95,11.443,1.144,,,1.693136995E7,1693137.0
2015,UR,6,Tetuán,61,BELLAS VISTAS,I,Industrial,99,1.962,30.899,312,,,2.285437928E7,230852.32
2015,UR,6,Tetuán,61,BELLAS VISTAS,K,Deportivo,6,1.98,2.12,353,,,1984303.37,330717.23
2015,UR,6,Tetuán,61,BELLAS VISTAS,M,"Suelos sin edificar, obras de urbanización y jardinería",58,,,,32.307,557,2.737799585E7,472034.41
2015,UR,6,Tetuán,61,BELLAS VISTAS,O,Oficinas,214,1.971,44.023,206,,,5.683933946E7,265604.39
2015,UR,6,Tetuán,61,BELLAS VISTAS,R,Religioso,7,1.971,6.412,916,,,5769505.49,824215.07
2015,UR,6,Tetuán,61,BELLAS VISTAS,V,Residencial,13.42,1.959,1.084.175,81,,,1.26577081483E9,94319.73
2015,UR,6,Tetuán,61,BELLAS VISTAS,Y,Sanidad y Beneficencia,11,1.974,29.93,2.721,,,3.452823481E7,3138930.44
2015,UR,6,Tetuán,62,CUATRO CAMINOS,A,Almacén-Estacionamiento,7.566,1.976,551.859,73,,,3.0093748203E8,39774.98
2015,UR,6,Tetuán,62,CUATRO CAMINOS,C,Comercial,1.528,1.962,436.388,286,,,1.09446323183E9,716271.75
2015,UR,6,Tetuán,62,CUATRO CAMINOS,E,Cultural,24,1.964,45.137,1.881,,,4.827190028E7,2011329.18
2015,UR,6,Tetuán,62,CUATRO CAMINOS,G,Ocio y Hostelería,420,1.984,79.967,190,,,1.4586955382E8,347308.46
2015,UR,6,Tetuán,62,CUATRO CAMINOS,I,Industrial,142,1.964,78.922,556,,,6.473089967E7,455851.41
2015,UR,6,Tetuán,62,CUATRO CAMINOS,K,Deportivo,15,1.967,6.196,413,,,8444490.51,562966.03
2015,UR,6,Tetuán,62,CUATRO CAMINOS,M,"Suelos sin edificar, obras de urbanización y jardinería",28,,,,28.997,1.036,1.796706959E7,641681.06
2015,UR,6,Tetuán,62,CUATRO CAMINOS,O,Oficinas,1.256,1.976,953.017,759,,,1.99523282659E9,1588561.17
2015,UR,6,Tetuán,62,CUATRO CAMINOS,P,Edificio Singular,3,1.969,64.576,21.525,,,1.0429355238E8,3.476451746E7
2015,UR,6,Tetuán,62,CUATRO CAMINOS,R,Religioso,8,1.964,15.095,1.887,,,1.973885309E7,2467356.64
2015,UR,6,Tetuán,62,CUATRO CAMINOS,T,Espectáculos,6,1.96,12.664,2.111,,,1.536641054E7,2561068.42
2015,UR,6,Tetuán,62,CUATRO CAMINOS,V,Residencial,17.908,1.961,1.862.519,104,,,2.59175113641E9,144725.88
2015,UR,6,Tetuán,62,CUATRO CAMINOS,Y,Sanidad y Beneficencia,11,1.953,3.705,337,,,4899799.99,445436.36
2015,UR,6,Tetuán,63,CASTILLEJOS,A,Almacén-Estacionamiento,6.09,1.978,406.527,67,,,2.0045463275E8,32915.37
2015,UR,6,Tetuán,63,CASTILLEJOS,C,Comercial,847,1.969,136.275,161,,,2.3107965981E8,272821.32
2015,UR,6,Tetuán,63,CASTILLEJOS,E,Cultural,9,1.957,18.873,2.097,,,1.649336078E7,1832595.64
2015,UR,6,Tetuán,63,CASTILLEJOS,G,Ocio y Hostelería,1.009,1.973,104.553,104,,,1.9156979522E8,189861.05
2015,UR,6,Tetuán,63,CASTILLEJOS,I,Industrial,96,1.965,26.08,272,,,2.052523265E7,213804.51
2015,UR,6,Tetuán,63,CASTILLEJOS,K,Deportivo,4,1.963,7.202,1.8,,,9116266.3,2279066.58
2015,UR,6,Tetuán,63,CASTILLEJOS,M,"Suelos sin edificar, obras de urbanización y jardinería",11,,,,1.824,166,3490651.0,317331.91
2015,UR,6,Tetuán,63,CASTILLEJOS,O,Oficinas,796,1.973,432.402,543,,,7.3365475083E8,921676.82
2015,UR,6,Tetuán,63,CASTILLEJOS,P,Edificio Singular,5,1.982,116.312,23.262,,,1.9775553941E8,3.955110788E7
2015,UR,6,Tetuán,63,CASTILLEJOS,R,Religioso,2,1.98,3.573,1.786,,,4121705.0,2060852.5
2015,UR,6,Tetuán,63,CASTILLEJOS,V,Residencial,11.841,1.969,1.310.171,111,,,1.82720538475E9,154311.75
2015,UR,6,Tetuán,63,CASTILLEJOS,Y,Sanidad y Beneficencia,3,1.972,579,193,,,933372.44,311124.15
2015,UR,6,Tetuán,64,ALMENARA,A,Almacén-Estacionamiento,6.121,1.991,231.661,38,,,8.844184459E7,14448.92
2015,UR,6,Tetuán,64,ALMENARA,C,Comercial,928,1.98,137.884,149,,,1.7852991203E8,192381.37
2015,UR,6,Tetuán,64,ALMENARA,E,Cultural,11,1.97,53.323,4.848,,,4.525113819E7,4113739.84
2015,UR,6,Tetuán,64,ALMENARA,G,Ocio y Hostelería,2,1.99,3.309,1.654,,,2994551.77,1497275.88
2015,UR,6,Tetuán,64,ALMENARA,I,Industrial,66,1.972,97.665,1.48,,,1.2112236982E8,1835187.42
2015,UR,6,Tetuán,64,ALMENARA,K,Deportivo,2,1.982,9.193,4.596,,,9394847.2,4697423.6
2015,UR,6,Tetuán,64,ALMENARA,M,"Suelos sin edificar, obras de urbanización y jardinería",66,,,,146.318,2.217,4.1174738E7,623859.67
2015,UR,6,Tetuán,64,ALMENARA,O,Oficinas,230,1.978,97.901,426,,,1.8992637556E8,825766.85
2015,UR,6,Tetuán,64,ALMENARA,P,Edificio Singular,4,1.996,16.223,4.056,,,1.792072916E7,4480182.29
2015,UR,6,Tetuán,64,ALMENARA,R,Religioso,8,1.968,3.467,433,,,2982247.52,372780.94
2015,UR,6,Tetuán,64,ALMENARA,V,Residencial,9.998,1.984,957.243,96,,,1.11648803201E9,111671.14
2015,UR,6,Tetuán,64,ALMENARA,Y,Sanidad y Beneficencia,14,1.97,23.902,1.707,,,2.61233327E7,1865952.34
2015,UR,6,Tetuán,65,VALDEACEDERAS,A,Almacén-Estacionamiento,6.161,1.99,233.976,38,,,8.624996108E7,13999.34
2015,UR,6,Tetuán,65,VALDEACEDERAS,C,Comercial,880,1.971,105.03,119,,,1.1033076163E8,125375.87
2015,UR,6,Tetuán,65,VALDEACEDERAS,E,Cultural,23,1.974,22.336,971,,,1.930851296E7,839500.56
2015,UR,6,Tetuán,65,VALDEACEDERAS,G,Ocio y Hostelería,7,1.965,4.319,617,,,5304790.93,757827.28
2015,UR,6,Tetuán,65,VALDEACEDERAS,I,Industrial,147,1.967,29.866,203,,,1.747599109E7,118884.29
2015,UR,6,Tetuán,65,VALDEACEDERAS,K,Deportivo,9,1.981,19.577,2.175,,,1.337597506E7,1486219.45
2015,UR,6,Tetuán,65,VALDEACEDERAS,M,"Suelos sin edificar, obras de urbanización y jardinería",257,,,,73.559,286,6.136002437E7,238754.96
2015,UR,6,Tetuán,65,VALDEACEDERAS,O,Oficinas,125,1.975,13.729,110,,,1.356968077E7,108557.45
2015,UR,6,Tetuán,65,VALDEACEDERAS,P,Edificio Singular,2,1.972,3.822,1.911,,,3433396.02,1716698.01
